candidate_id,candidate_name,lead_rank,evidence_url,root_domain,search_score,search_title,source_type,measurement_eligible,evidence_role,review_status,notes
105,瓦城泰國料理－新光三越信義店,3,https://buuz.tw/thaitown/,buuz.tw,4,瓦城泰國料理，台中新光三越美味泰式料理，套餐能吃到招牌菜餚，香辣開胃又下飯！ - 霸子。食樂拼圖,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
106,黑毛屋信義店,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
107,陳根找茶,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
108,戴記獨臭之家,1,https://vegemap.merit-times.com/restaurant_detail/%E6%88%B4%E8%A8%98%E7%8D%A8%E8%87%AD%E4%B9%8B%E5%AE%B6%E8%87%AD%E8%B1%86%E8%85%90%E5%B0%88%E8%B3%A3%E5%BA%97-%E5%8F%B0%E5%8C%97%E5%B8%82%E4%BF%A1%E7%BE%A9%E5%8D%80,vegemap.merit-times.com,7,戴記獨臭之家臭豆腐專賣店-台北市信義區 in 台北市 - 蔬福生活,known_third_party,no,discovery_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
109,楓樹韓國烤肉,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
110,饗泰多－松高店,1,https://www.siammore.com.tw/zh-TW/store/STB005,siammore.com.tw,10,饗泰多 SIAM MORE 泰式風格餐廳 | 官方網站 | 餐廳據點,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
110,饗泰多－松高店,2,https://www.siammore.com.tw/shop.php,siammore.com.tw,5,新泰式風格料理，熱情酸香鮮辣，只為擄獲你的味蕾！來到饗泰多，不用想太多，因為我們都幫你想好了！,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
110,饗泰多－松高店,3,https://woment.com.tw/16484/siam-more/,woment.com.tw,4,饗泰多泰式料理好吃嗎？2026 最新菜單必點推薦與深度評價：解析泰國四大菜系風味，松高店聚餐必看指南,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
111,SUBWAY Taipei 101,1,https://www.taipei-101.com.tw/index_en.htm,taipei-101.com.tw,7,台北101 TAIPEI 101,official_venue_page,no,store_eligibility_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
111,SUBWAY Taipei 101,2,https://subway.com.tw/,subway.com.tw,7,SUBWAY | 首頁,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
111,SUBWAY Taipei 101,3,https://subway.com.tw/GoWeb2/include/index.php?Page=2,subway.com.tw,7,全臺分店:SUBWAY,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
112,心月懷石日本料理,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
113,周胖子餃子館－忠孝店,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
114,Divadlo 捷克公寓,1,https://www.czech.com.tw/,czech.com.tw,4,台北的捷克餐酒館 | Divadlo 捷克公寓,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
114,Divadlo 捷克公寓,2,https://www.bella.tw/articles/travel&foodies/27264,bella.tw,4,台北「捷克公寓 」全台唯一捷克餐酒館，道地「燉牛肉佐麵糰子」只在信義區吃得到 | Bella.tw儂儂,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
114,Divadlo 捷克公寓,3,https://www.zeczec.com/projects/divadlo,zeczec.com,4,嘖嘖 | Divadlo 捷克公寓 2.0｜ 台灣唯一的捷克餐廳搬家計畫,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
115,YABI Kitchen－微風南山店,1,https://kenalice.tw/blog/post/yabi-kitchen,kenalice.tw,4,信義美食「YABI KITCHEN」匯聚亞洲跨界美食並用創意讓經典蛻變出新風貌,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
115,YABI Kitchen－微風南山店,2,https://www.bestatos.com/taste/yabi-kitchen/,bestatos.com,4,YABI KITCHEN微風南山店－環遊東亞碰撞新滋味| 最好是 ATOS | 生活本來的樣子,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
115,YABI Kitchen－微風南山店,3,https://imcynthia.tw/yabikitchen/,imcynthia.tw,4,【YABI KITCHEN】各種美味的南洋料理一次吃到 | 解悶辛理師,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
116,I Met You Cafe,1,https://beri.tw/i-met-you-cafe/,beri.tw,4,【信義區甜點推薦】I Met You Cafe歐洲鄉村風古物咖啡廳，超夢幻「玫瑰伯爵戚風蛋糕」，復古風情讓人想無限次回訪 - 莓姬貝利 • 食事旅行,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
116,I Met You Cafe,2,http://globalfoodelicious.com/i-met-u-cafe/,globalfoodelicious.com,4,I Met You Cafe 》台北101 世貿捷運站不限時咖啡下午茶 | Taipei Coffee & Dessert - 娜姐 FOODELICIOUS,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
116,I Met You Cafe,3,https://booking.menushop.tw/imetyoucafe,booking.menushop.tw,4,I Met You Cafe-總店 | MENU 店＋ 24 小時線上預約,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
117,大戶屋－松山車站店,1,https://www.citylink.tw/songshan/?p=2862,citylink.tw,7,大戶屋｜1F – CITYLINK松山壹號店 — 幸福車站、旅途中的小確幸,official_venue_page,no,store_eligibility_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
118,大戶屋－統一時代台北店,1,https://www.uni-ustyle.com.tw/zh-tw/brand-floor/141,uni-ustyle.com.tw,10,大戶屋 - 統一時代百貨台北店丨DREAM PLAZA,official_venue_page,no,store_eligibility_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
118,大戶屋－統一時代台北店,2,https://cc77.tw/%E5%A4%A7%E6%88%B6%E5%B1%8B-%E8%8F%9C%E5%96%AE-%E7%B5%B1%E4%B8%80%E6%99%82%E4%BB%A3%E7%99%BE%E8%B2%A8%E7%BE%8E%E9%A3%9F%E3%80%90%E5%A4%A7%E6%88%B6%E5%B1%8B%E3%80%91%E8%A9%95%E5%83%B9%EF%BC%8C%E7%AC%AC/,cc77.tw,4,大戶屋/菜單/統一時代百貨美食【大戶屋】評價，第一次吃就驚豔！高麗菜、味噌湯、白飯無限續 – 敲敲的生活及購物誌,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
119,In Between,1,https://www.eslitehotel.com/restaurant/in-between/,eslitehotel.com,8,In Between | 誠品行旅 | eslite,official_venue_page,no,store_eligibility_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
119,In Between,2,https://www.xinmedia.com/article/213091,xinmedia.com,7,專訪誠品行旅In Between主廚黃士恭 兼融法、義、日、台式美食精華的秘訣 - 欣傳媒XINMEDIA 最懂生活的咖,known_third_party,no,discovery_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
120,Hong Kong 88 Hot Pot,1,https://hongkonghotpot.com/,hongkonghotpot.com,9,香港火鍋 Hong Kong Hot Pot – 点燃火鍋冒險，由此開始 Your Hot Pot Adventure Starts Here,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
120,Hong Kong 88 Hot Pot,2,https://thehoneycombers.com/hong-kong/best-hot-pot-restaurants-in-hong-kong/,thehoneycombers.com,4,Head to these top hot pot restaurants in Hong Kong for some deliciously tasty and interactive dining,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
121,Bing,1,https://www.bing.com/,bing.com,7,Bing,known_third_party,no,discovery_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
122,MiaCucina－信義店,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
123,渣男 Taiwan Bistro,1,https://panpanlife.com/taiwan-bistro-4/,panpanlife.com,9,台北中正｜渣男Taiwan Bistro《古亭四渣》.台式滷味下酒菜.酒吧餐酒館.私心推麻辣豆腐鴨血.捷運古亭站,known_third_party,no,discovery_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
123,渣男 Taiwan Bistro,2,https://www.paine0602.com/taiwan-bistro/,paine0602.com,4,渣男Taiwan Bistro》台味居酒屋的文青復古滷味攤,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
123,渣男 Taiwan Bistro,3,https://minako.tw/taiwan-bistro/,minako.tw,4,【台北美食】渣男Taiwan Bistro中山店：台式滷味居酒屋 – 美奈子的微旅行,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
124,劉媽媽涼麵,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
125,KingSpicy J,1,https://www.king.com.tw/pages/5e3a22e516acf100306e29cb,king.com.tw,5,商店介紹,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
125,KingSpicy J,2,https://www.king.com.tw/pages/67467e7e51633c000d56261c,king.com.tw,5,新的分頁,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
125,KingSpicy J,3,https://www.king.com.tw/pages/book-a-tasting,king.com.tw,5,預約品嘗,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
126,Sea to Sky,1,https://www.breeze.com.tw/stores/5914,breeze.com.tw,10,SEA TO SKY - Breeze Center 微風廣場,official_venue_page,no,store_eligibility_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
126,Sea to Sky,2,https://seatosky.com.tw/,seatosky.com.tw,9,Sea To Sky 官方網站,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
127,上席小館,1,https://queeniej.com/archives/taipei-page/,queeniej.com,5,台北市中山區｜Restaurant Page 頁小館｜台北米其林指南餐盤推薦｜中菜西餐的浪漫｜約會聚餐推薦 |,known_third_party,no,discovery_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
128,紅豆食府－信義店,1,https://rsv.skm.com.tw/groups/skm-xinyi/companies/-KsqaUb1U_CGncVPQV7m/restaurants/-KsqaUbvMW4rE7XJK17l/booking,rsv.skm.com.tw,8,紅豆食府線上訂位｜台北信義新天地A9｜新光三越,official_venue_page,no,store_eligibility_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
129,犇－微風信義館,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
130,元食 Cafe,1,https://letsplaylucky.tw/yuan-cafe/,letsplaylucky.tw,4,[台北信義] 元食cafe Feed to Table 可追朔到動物吃什麼的台灣在地肉品，究好豬超美味 @大手牽小手。玩樂趣,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
131,CPK 加州創意廚房,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
132,三太養生鐵板燒,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
133,MiraWan,1,https://www.mirawan.com.tw/,mirawan.com.tw,7,2026 台北 餐酒館｜景觀餐廳｜MiraWan 法式餐廳,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
133,MiraWan,2,https://www.mirawan.com.tw/about/,mirawan.com.tw,7,關於我們 | 2026 台北 餐酒館｜景觀餐廳｜MiraWan 法式餐廳,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
133,MiraWan,3,https://www.mirawan.com.tw/maincourse/,mirawan.com.tw,7,餐酒館午晚餐 | 2026 台北 餐酒館｜景觀餐廳｜MiraWan 法式餐廳,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
134,宋廚北方菜館,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
135,辛殿麻辣鍋－信義店,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
136,同壽司－信義區,1,https://fooday.app/zh-TW/spots/68Z5otD8wJa9YqWKSGy38Y,fooday.app,5,貓將壽司 信義A13店 在 Fooday 美食社群 | 找餐廳不踩雷，最真實的美食 App,known_third_party,no,discovery_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
137,拾穗,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
138,柏克金啤酒餐廳,1,https://www.buckskinrestaurantgroup.com.tw/location.php,buckskinrestaurantgroup.com.tw,8,餐廳據點 | 柏克金餐酒集團,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
138,柏克金啤酒餐廳,2,https://buckskinrestaurantgroup.com.tw/home.php,buckskinrestaurantgroup.com.tw,7,首頁｜柏克金餐酒集團,brand_owned_candidate,pending_direct_confirmation,candidate_for_site_measurement,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
139,老井極上燒肉－台北信義店,,,,,,no_ranked_lead,no_data,none,requires_additional_source_search,No ranked lead was observed; this is not evidence that no official site exists.
140,TAMED FOX－信義店,1,https://globalfoodelicious.com/tamed-fox-xinyi-2021/,globalfoodelicious.com,4,Tamed Fox Xinyi 》Tamed Fox 信義菜單推薦點哪些菜餚? - 娜姐 FOODELICIOUS,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
140,TAMED FOX－信義店,2,https://kavana.tw/tamed-fox-xinyi/,kavana.tw,4,台北信義區「TAMED FOX 信義」。好吃美味的健康料理Ｘ寬敞明亮具設計感的店面設計。 - 卡瓦納＠京都 自由滯在。,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
140,TAMED FOX－信義店,3,https://origin-coolsis.cool-style.com.tw/life-style/food/24429,origin-coolsis.cool-style.com.tw,4,超人氣早午餐Tamed Fox信義店正式營運！加州風格早午餐咖啡、還有健康飲食,unresolved_domain,no,unresolved_lead_only,not_yet_human_confirmed,"Search result is a lead, not evidence. Direct page review is required."
